%eval_id interface pd             po             fa             response_fn_1  response_fn_2  response_fn_3  response_fn_4  response_fn_5  response_fn_6  response_fn_7  response_fn_8  response_fn_9  
1826     bat        0.0003083333333 0.33           0.6586666667   5603.22949     0.55271        217.1048       15.56          0.10132        1.239          21.0723        1.239          15.56          
1827     bat        0.00035        0.33           0.6586666667   5605.15137     0.55271        217.1048       15.56          0.10132        1.2493         21.0718        1.2493         15.56          
1828     bat        0.0003916666667 0.33           0.6586666667   5604.48926     0.55271        217.1048       15.56          0.10132        1.2586         21.0699        1.2586         15.56          
1829     bat        0.0004333333333 0.33           0.6586666667   5604.14941     0.55271        217.1048       15.56          0.10132        1.2671         21.0727        1.2671         15.56          
1830     bat        0.000475       0.33           0.6586666667   5603.45557     0.55271        217.1048       15.56          0.10132        1.2747         21.0688        1.2747         15.56          
1831     bat        0.0005166666667 0.33           0.6586666667   5603.10791     0.55271        217.1048       15.56          0.09993        1.2238         21.0701        1.2238         15.56          
1832     bat        0.0005583333333 0.33           0.6586666667   5602.7627      0.55271        217.1048       15.56          0.09993        1.2298         21.0707        1.2298         15.56          
1833     bat        0.0006         0.33           0.6586666667   5603.23975     0.55132        217.1048       15.56          0.09993        1.2355         21.0708        1.2355         15.56          
1834     bat        0.0001         0.3395         0.6586666667   5598.23535     0.55687        216.8521       15.56          0.1041         1.2547         20.9643        1.2547         15.56          
1835     bat        0.0001416666667 0.3395         0.6586666667   5599.62744     0.55549        216.8521       15.56          0.1041         1.2833         20.9619        1.2833         15.56          
1836     bat        0.0001833333333 0.3395         0.6586666667   5598.25244     0.55549        216.8521       15.56          0.10271        1.2512         20.9623        1.2512         15.56          
1837     bat        0.000225       0.3395         0.6586666667   5599.64209     0.5541         216.8521       15.56          0.10271        1.2682         20.9634        1.2682         15.56          
1838     bat        0.0002666666667 0.3395         0.6586666667   5599.64551     0.5541         216.8522       15.56          0.10271        1.2827         20.9613        1.2827         15.56          
1839     bat        0.0003083333333 0.3395         0.6586666667   5598.95947     0.5541         216.8521       15.56          0.10132        1.239          20.9625        1.239          15.56          
1840     bat        0.00035        0.3395         0.6586666667   5598.27051     0.5541         216.8522       15.56          0.10132        1.2493         20.962         1.2493         15.56          
1841     bat        0.0003916666667 0.3395         0.6586666667   5597.92041     0.5541         216.8521       15.56          0.10132        1.2586         20.9659        1.2586         15.56          
1842     bat        0.0004333333333 0.3395         0.6586666667   5599.646       0.55271        216.8522       15.56          0.10132        1.2671         20.963         1.2671         15.56          
1843     bat        0.000475       0.3395         0.6586666667   5600.24756     0.55271        216.8522       15.56          0.10132        1.2747         20.965         1.2747         15.56          
1844     bat        0.0005166666667 0.3395         0.6586666667   5599.66504     0.55271        216.8522       15.56          0.10132        1.2819         20.9605        1.2819         15.56          
1845     bat        0.0005583333333 0.3395         0.6586666667   5599.32129     0.55271        216.8522       15.56          0.09993        1.2298         20.9611        1.2298         15.56          
1846     bat        0.0006         0.3395         0.6586666667   5598.97754     0.55271        216.8522       15.56          0.09993        1.2355         20.9613        1.2355         15.56          
1847     bat        0.0001         0.349          0.6586666667   5594.58301     0.55687        216.5962       15.56          0.1041         1.2547         20.8525        1.2547         15.56          
1848     bat        0.0001416666667 0.349          0.6586666667   5592.73535     0.55687        216.5956       15.56          0.1041         1.2833         20.8556        1.2833         15.56          
1849     bat        0.0001833333333 0.349          0.6586666667   5594.78369     0.55549        216.5956       15.56          0.10271        1.2512         20.8561        1.2512         15.56          
1850     bat        0.000225       0.349          0.6586666667   5593.6001      0.55549        216.5963       15.56          0.10271        1.2682         20.8519        1.2682         15.56          
1851     bat        0.0002666666667 0.349          0.6586666667   5592.75635     0.55549        216.5957       15.56          0.10271        1.2827         20.8555        1.2827         15.56          
1852     bat        0.0003083333333 0.349          0.6586666667   5594.54053     0.5541         216.5955       15.56          0.10271        1.2953         20.8568        1.2953         15.56          
1853     bat        0.00035        0.349          0.6586666667   5594.7915      0.5541         216.5956       15.56          0.10132        1.2493         20.8564        1.2493         15.56          
1854     bat        0.0003916666667 0.349          0.6586666667   5594.18604     0.5541         216.5959       15.56          0.10132        1.2586         20.8547        1.2586         15.56          
1855     bat        0.0004333333333 0.349          0.6586666667   5593.74414     0.5541         216.5955       15.56          0.10132        1.2671         20.8576        1.2671         15.56          
1856     bat        0.000475       0.349          0.6586666667   5593.18994     0.5541         216.5961       15.56          0.10132        1.2747         20.8538        1.2747         15.56          
1857     bat        0.0005166666667 0.349          0.6586666667   5592.7876      0.5541         216.5958       15.56          0.10132        1.2819         20.8552        1.2819         15.56          
1858     bat        0.0005583333333 0.349          0.6586666667   5593.17383     0.55271        216.5957       15.56          0.10132        1.2885         20.856         1.2885         15.56          
1859     bat        0.0006         0.349          0.6586666667   5594.5459      0.55271        216.5957       15.56          0.10132        1.2947         20.8562        1.2947         15.56          
1860     bat        0.0001         0.235          0.6668333333   5639.23193     0.54993        218.9411       15.56          0.10132        1.1538         21.824         1.1538         15.56          
1861     bat        0.0001416666667 0.235          0.6668333333   5640.61035     0.54993        218.9412       15.56          0.10132        1.1787         21.8246        1.1787         15.56          
1862     bat        0.0001833333333 0.235          0.6668333333   5639.18994     0.54993        218.9412       15.56          0.10132        1.198          21.8234        1.198          15.56          
1863     bat        0.000225       0.235          0.6668333333   5641.41699     0.54854        218.9412       15.56          0.09993        1.1608         21.8232        1.1608         15.56          
1864     bat        0.0002666666667 0.235          0.6668333333   5640.98145     0.54854        218.9413       15.56          0.09993        1.1733         21.8255        1.1733         15.56          
1865     bat        0.0003083333333 0.235          0.6668333333   5640.27539     0.54854        218.9413       15.56          0.09993        1.1841         21.8258        1.1841         15.56          
1866     bat        0.00035        0.235          0.6668333333   5639.56738     0.54854        218.9413       15.56          0.09993        1.1937         21.8246        1.1937         15.56          
1867     bat        0.0003916666667 0.235          0.6668333333   5639.24512     0.54715        218.9413       15.56          0.09854        1.1474         21.8221        1.1474         15.56          
1868     bat        0.0004333333333 0.235          0.6668333333   5640.63184     0.54715        218.9413       15.56          0.09854        1.1546         21.8242        1.1546         15.56          
1869     bat        0.000475       0.235          0.6668333333   5641.42334     0.54715        218.9413       15.56          0.09854        1.1612         21.8256        1.1612         15.56          
1870     bat        0.0005166666667 0.235          0.6668333333   5640.99072     0.54715        218.9413       15.56          0.09854        1.1672         21.8207        1.1672         15.56          
1871     bat        0.0005583333333 0.235          0.6668333333   5640.6416      0.54715        218.9413       15.56          0.09854        1.1728         21.8208        1.1728         15.56          
1872     bat        0.0006         0.235          0.6668333333   5640.64551     0.54715        218.9413       15.56          0.09854        1.1781         21.8263        1.1781         15.56          
1873     bat        0.0001         0.2445         0.6668333333   5635.72461     0.55132        218.7178       15.56          0.10271        1.2037         21.7285        1.2037         15.56          
1874     bat        0.0001416666667 0.2445         0.6668333333   5636.6499      0.54993        218.7177       15.56          0.10132        1.1787         21.7292        1.1787         15.56          
1875     bat        0.0001833333333 0.2445         0.6668333333   5636.104       0.54993        218.7179       15.56          0.10132        1.198          21.7281        1.198          15.56          
1876     bat        0.000225       0.2445         0.6668333333   5635.04932     0.54993        218.718        15.56          0.09993        1.1608         21.7279        1.1608         15.56          
1877     bat        0.0002666666667 0.2445         0.6668333333   5635.30615     0.54854        218.7176       15.56          0.09993        1.1733         21.7303        1.1733         15.56          
1878     bat        0.0003083333333 0.2445         0.6668333333   5637.07324     0.54854        218.7175       15.56          0.09993        1.1841         21.7307        1.1841         15.56          
1879     bat        0.00035        0.2445         0.6668333333   5636.42041     0.54854        218.7177       15.56          0.09993        1.1937         21.7295        1.1937         15.56          
1880     bat        0.0003916666667 0.2445         0.6668333333   5635.94629     0.54854        218.7173       15.56          0.09993        1.2023         21.7326        1.2023         15.56          
1881     bat        0.0004333333333 0.2445         0.6668333333   5635.37598     0.54854        218.7178       15.56          0.09854        1.1546         21.7292        1.1546         15.56          
1882     bat        0.000475       0.2445         0.6668333333   5634.96973     0.54854        218.7176       15.56          0.09854        1.1612         21.7306        1.1612         15.56          
1883     bat        0.0005166666667 0.2445         0.6668333333   5634.58057     0.54854        218.7175       15.56          0.09854        1.1672         21.7314        1.1672         15.56          
1884     bat        0.0005583333333 0.2445         0.6668333333   5635.2959      0.54715        218.7175       15.56          0.09854        1.1728         21.7316        1.1728         15.56          
1885     bat        0.0006         0.2445         0.6668333333   5636.61865     0.54715        218.7175       15.56          0.09854        1.1781         21.7314        1.1781         15.56          
1886     bat        0.0001         0.254          0.6668333333   5632.31934     0.55132        218.4917       15.56          0.10271        1.2037         21.6367        1.2037         15.56          
1887     bat        0.0001416666667 0.254          0.6668333333   5631.08301     0.55132        218.4917       15.56          0.10132        1.1787         21.6377        1.1787         15.56          
1888     bat        0.0001833333333 0.254          0.6668333333   5631.28418     0.54993        218.4917       15.56          0.10132        1.198          21.6368        1.198          15.56          
1889     bat        0.000225       0.254          0.6668333333   5632.15479     0.54993        218.4917       15.56          0.10132        1.2139         21.6368        1.2139         15.56          
1890     bat        0.0002666666667 0.254          0.6668333333   5631.10254     0.54993        218.4918       15.56          0.09993        1.1733         21.6339        1.1733         15.56          
1891     bat        0.0003083333333 0.254          0.6668333333   5630.39697     0.54993        218.4918       15.56          0.09993        1.1841         21.6343        1.1841         15.56          
1892     bat        0.00035        0.254          0.6668333333   5631.30762     0.54854        218.4918       15.56          0.09993        1.1937         21.6332        1.1937         15.56          
1893     bat        0.0003916666667 0.254          0.6668333333   5632.33887     0.54854        218.4918       15.56          0.09993        1.2023         21.6364        1.2023         15.56          
1894     bat        0.0004333333333 0.254          0.6668333333   5632.51807     0.54854        218.4918       15.56          0.09993        1.2101         21.6386        1.2101         15.56          
1895     bat        0.000475       0.254          0.6668333333   5631.82227     0.54854        218.4919       15.56          0.09854        1.1612         21.6344        1.1612         15.56          
1896     bat        0.0005166666667 0.254          0.6668333333   5631.47119     0.54854        218.4919       15.56          0.09854        1.1672         21.6353        1.1672         15.56          
1897     bat        0.0005583333333 0.254          0.6668333333   5631.11963     0.54854        218.4919       15.56          0.09854        1.1728         21.6355        1.1728         15.56          
1898     bat        0.0006         0.254          0.6668333333   5630.7666      0.54854        218.4919       15.56          0.09854        1.1781         21.6353        1.1781         15.56          
1899     bat        0.0001         0.2635         0.6668333333   5626.24854     0.55271        218.2639       15.56          0.10271        1.2037         21.5387        1.2037         15.56          
1900     bat        0.0001416666667 0.2635         0.6668333333   5628.01758     0.55132        218.2639       15.56          0.10132        1.1787         21.5398        1.1787         15.56          
1901     bat        0.0001833333333 0.2635         0.6668333333   5626.61572     0.55132        218.2639       15.56          0.10132        1.198          21.539         1.198          15.56          
1902     bat        0.000225       0.2635         0.6668333333   5625.81934     0.54993        218.264        15.56          0.10132        1.2139         21.5391        1.2139         15.56          
1903     bat        0.0002666666667 0.2635         0.6668333333   5628.05273     0.54993        218.264        15.56          0.09993        1.1733         21.5417        1.1733         15.56          
1904     bat        0.0003083333333 0.2635         0.6668333333   5627.68066     0.54993        218.264        15.56          0.09993        1.1841         21.5422        1.1841         15.56          
1905     bat        0.00035        0.2635         0.6668333333   5626.99316     0.54993        218.264        15.56          0.09993        1.1937         21.5412        1.1937         15.56          
1906     bat        0.0003916666667 0.2635         0.6668333333   5626.28369     0.54993        218.2641       15.56          0.09993        1.2023         21.5388        1.2023         15.56          
1907     bat        0.0004333333333 0.2635         0.6668333333   5625.93848     0.54993        218.2641       15.56          0.09993        1.2101         21.5412        1.2101         15.56          
1908     bat        0.000475       0.2635         0.6668333333   5625.79834     0.54854        218.2639       15.56          0.09993        1.2172         21.5427        1.2172         15.56          
1909     bat        0.0005166666667 0.2635         0.6668333333   5628.06543     0.54854        218.2641       15.56          0.09854        1.1672         21.5379        1.1672         15.56          
1910     bat        0.0005583333333 0.2635         0.6668333333   5628.04785     0.54854        218.2641       15.56          0.09854        1.1728         21.5381        1.1728         15.56          
1911     bat        0.0006         0.2635         0.6668333333   5627.7002      0.54854        218.2641       15.56          0.09854        1.1781         21.538         1.1781         15.56          
1912     bat        0.0001         0.273          0.6668333333   5623.16992     0.55271        218.0324       15.56          0.10271        1.2037         21.4444        1.2037         15.56          
1913     bat        0.0001416666667 0.273          0.6668333333   5621.42041     0.55271        218.0324       15.56          0.10271        1.2304         21.4458        1.2304         15.56          
1914     bat        0.0001833333333 0.273          0.6668333333   5623.51855     0.55132        218.0324       15.56          0.10132        1.198          21.4452        1.198          15.56          
1915     bat        0.000225       0.273          0.6668333333   5622.49072     0.55132        218.0325       15.56          0.10132        1.2139         21.4454        1.2139         15.56          
1916     bat        0.0002666666667 0.273          0.6668333333   5621.44238     0.55132        218.0325       15.56          0.10132        1.2273         21.4427        1.2273         15.56          
1917     bat        0.0003083333333 0.273          0.6668333333   5621.6084      0.54993        218.0325       15.56          0.09993        1.1841         21.4433        1.1841         15.56          
1918     bat        0.00035        0.273          0.6668333333   5623.53662     0.54993        218.0325       15.56          0.09993        1.1937         21.4423        1.1937         15.56          
1919     bat        0.0003916666667 0.273          0.6668333333   5623.20166     0.54993        218.0325       15.56          0.09993        1.2023         21.4457        1.2023         15.56          
1920     bat        0.0004333333333 0.273          0.6668333333   5622.50879     0.54993        218.0326       15.56          0.09993        1.2101         21.4424        1.2101         15.56          
1921     bat        0.000475       0.273          0.6668333333   5622.16113     0.54993        218.0326       15.56          0.09993        1.2172         21.444         1.2172         15.56          
1922     bat        0.0005166666667 0.273          0.6668333333   5621.81104     0.54993        218.0325       15.56          0.09993        1.2238         21.4449        1.2238         15.56          
1923     bat        0.0005583333333 0.273          0.6668333333   5621.46191     0.54993        218.0325       15.56          0.09993        1.2298         21.4453        1.2298         15.56          
1924     bat        0.0006         0.273          0.6668333333   5621.10791     0.54993        218.0325       15.56          0.09854        1.1781         21.4451        1.1781         15.56          
1925     bat        0.0001         0.2825         0.6668333333   5616.51416     0.5541         217.7994       15.56          0.10271        1.2037         21.3438        1.2037         15.56          
1926     bat        0.0001416666667 0.2825         0.6668333333   5618.28369     0.55271        217.7995       15.56          0.10271        1.2304         21.3453        1.2304         15.56          
1927     bat        0.0001833333333 0.2825         0.6668333333   5616.88916     0.55271        217.7995       15.56          0.10132        1.198          21.3448        1.198          15.56          
1928     bat        0.000225       0.2825         0.6668333333   5618.60059     0.55132        217.7995       15.56          0.10132        1.2139         21.3451        1.2139         15.56          
1929     bat        0.0002666666667 0.2825         0.6668333333   5618.64941     0.55132        217.7995       15.56          0.10132        1.2273         21.348         1.2273         15.56          
1930     bat        0.0003083333333 0.2825         0.6668333333   5617.59619     0.55132        217.7995       15.56          0.09993        1.1841         21.3431        1.1841         15.56          
1931     bat        0.00035        0.2825         0.6668333333   5617.25635     0.55132        217.7995       15.56          0.09993        1.1937         21.3477        1.1937         15.56          
1932     bat        0.0003916666667 0.2825         0.6668333333   5616.55566     0.55132        217.7996       15.56          0.09993        1.2023         21.3456        1.2023         15.56          
1933     bat        0.0004333333333 0.2825         0.6668333333   5617.32959     0.54993        217.7995       15.56          0.09993        1.2101         21.348         1.2101         15.56          
1934     bat        0.000475       0.2825         0.6668333333   5619.00146     0.54993        217.7996       15.56          0.09993        1.2172         21.3439        1.2172         15.56          
1935     bat        0.0005166666667 0.2825         0.6668333333   5618.6626      0.54993        217.7996       15.56          0.09993        1.2238         21.3449        1.2238         15.56          
1936     bat        0.0005583333333 0.2825         0.6668333333   5618.32129     0.54993        217.7996       15.56          0.09993        1.2298         21.3453        1.2298         15.56          
1937     bat        0.0006         0.2825         0.6668333333   5617.97363     0.54993        217.7996       15.56          0.09993        1.2355         21.3452        1.2355         15.56          
1938     bat        0.0001         0.292          0.6668333333   5613.354       0.5541         217.563        15.56          0.10271        1.2037         21.2469        1.2037         15.56          
1939     bat        0.0001416666667 0.292          0.6668333333   5611.61426     0.5541         217.563        15.56          0.10271        1.2304         21.2487        1.2304         15.56          
1940     bat        0.0001833333333 0.292          0.6668333333   5613.71582     0.55271        217.563        15.56          0.10132        1.198          21.2484        1.198          15.56          
1941     bat        0.000225       0.292          0.6668333333   5612.67822     0.55271        217.563        15.56          0.10132        1.2139         21.2489        1.2139         15.56          
1942     bat        0.0002666666667 0.292          0.6668333333   5611.63135     0.55271        217.563        15.56          0.10132        1.2273         21.2464        1.2273         15.56          
1943     bat        0.0003083333333 0.292          0.6668333333   5613.94287     0.55132        217.563        15.56          0.10132        1.239          21.2471        1.239          15.56          
1944     bat        0.00035        0.292          0.6668333333   5613.73145     0.55132        217.563        15.56          0.09993        1.1937         21.2463        1.1937         15.56          
1945     bat        0.0003916666667 0.292          0.6668333333   5613.07275     0.55132        217.5632       15.56          0.09993        1.2023         21.2441        1.2023         15.56          
1946     bat        0.0004333333333 0.292          0.6668333333   5612.69629     0.55132        217.5631       15.56          0.09993        1.2101         21.2466        1.2101         15.56          
1947     bat        0.000475       0.292          0.6668333333   5612.34863     0.55132        217.5631       15.56          0.09993        1.2172         21.2483        1.2172         15.56          
1948     bat        0.0005166666667 0.292          0.6668333333   5611.70166     0.55132        217.5633       15.56          0.09993        1.2238         21.2436        1.2238         15.56          
1949     bat        0.0005583333333 0.292          0.6668333333   5612.96387     0.54993        217.5632       15.56          0.09993        1.2298         21.244         1.2298         15.56          
1950     bat        0.0006         0.292          0.6668333333   5613.98193     0.54993        217.5632       15.56          0.09993        1.2355         21.2439        1.2355         15.56          
1951     bat        0.0001         0.3015         0.6668333333   5608.50928     0.5541         217.3247       15.56          0.10271        1.2037         21.1436        1.2037         15.56          
1952     bat        0.0001416666667 0.3015         0.6668333333   5608.40723     0.5541         217.3248       15.56          0.10271        1.2304         21.1455        1.2304         15.56          
1953     bat        0.0001833333333 0.3015         0.6668333333   5607.11865     0.55271        217.3248       15.56          0.10271        1.2512         21.1453        1.2512         15.56          
1954     bat        0.000225       0.3015         0.6668333333   5609.45801     0.55271        217.3248       15.56          0.10132        1.2139         21.1459        1.2139         15.56          
1955     bat        0.0002666666667 0.3015         0.6668333333   5608.42432     0.55271        217.3248       15.56          0.10132        1.2273         21.1434        1.2273         15.56          
1956     bat        0.0003083333333 0.3015         0.6668333333   5607.73145     0.55271        217.3248       15.56          0.10132        1.239          21.1442        1.239          15.56          
1957     bat        0.00035        0.3015         0.6668333333   5607.13086     0.55132        217.3249       15.56          0.10132        1.2493         21.1434        1.2493         15.56          
1958     bat        0.0003916666667 0.3015         0.6668333333   5608.49365     0.55132        217.3248       15.56          0.09993        1.2023         21.147         1.2023         15.56          
1959     bat        0.0004333333333 0.3015         0.6668333333   5609.4751      0.55132        217.3249       15.56          0.09993        1.2101         21.1439        1.2101         15.56          
1960     bat        0.000475       0.3015         0.6668333333   5609.13379     0.55132        217.3248       15.56          0.09993        1.2172         21.1456        1.2172         15.56          
1961     bat        0.0005166666667 0.3015         0.6668333333   5608.78613     0.55132        217.3249       15.56          0.09993        1.2238         21.1467        1.2238         15.56          
1962     bat        0.0005583333333 0.3015         0.6668333333   5608.44238     0.55132        217.3249       15.56          0.09993        1.2298         21.1472        1.2298         15.56          
1963     bat        0.0006         0.3015         0.6668333333   5608.09473     0.55132        217.3249       15.56          0.09993        1.2355         21.1472        1.2355         15.56          
1964     bat        0.0001         0.311          0.6668333333   5603.73682     0.55549        217.084        15.56          0.1041         1.2547         21.044         1.2547         15.56          
1965     bat        0.0001416666667 0.311          0.6668333333   5603.92871     0.5541         217.0837       15.56          0.10271        1.2304         21.0462        1.2304         15.56          
1966     bat        0.0001833333333 0.311          0.6668333333   5604.0127      0.5541         217.0837       15.56          0.10271        1.2512         21.0461        1.2512         15.56          
1967     bat        0.000225       0.311          0.6668333333   5602.71338     0.5541         217.0841       15.56          0.10132        1.2139         21.0414        1.2139         15.56          
1968     bat        0.0002666666667 0.311          0.6668333333   5603.94434     0.55271        217.084        15.56          0.10132        1.2273         21.0445        1.2273         15.56          
1969     bat        0.0003083333333 0.311          0.6668333333   5604.74463     0.55271        217.0838       15.56          0.10132        1.239          21.0455        1.239          15.56          
1970     bat        0.00035        0.311          0.6668333333   5604.09082     0.55271        217.084        15.56          0.10132        1.2493         21.0448        1.2493         15.56          
1971     bat        0.0003916666667 0.311          0.6668333333   5603.42383     0.55271        217.0841       15.56          0.10132        1.2586         21.0428        1.2586         15.56          
1972     bat        0.0004333333333 0.311          0.6668333333   5603.02588     0.55271        217.0839       15.56          0.09993        1.2101         21.0454        1.2101         15.56          
1973     bat        0.000475       0.311          0.6668333333   5602.58398     0.55132        217.0842       15.56          0.09993        1.2172         21.0414        1.2172         15.56          
1974     bat        0.0005166666667 0.311          0.6668333333   5603.9585      0.55132        217.0842       15.56          0.09993        1.2238         21.0426        1.2238         15.56          
1975     bat        0.0005583333333 0.311          0.6668333333   5604.81543     0.55132        217.0842       15.56          0.09993        1.2298         21.0431        1.2298         15.56          
1976     bat        0.0006         0.311          0.6668333333   5604.81738     0.55132        217.0842       15.56          0.09993        1.2355         21.0431        1.2355         15.56          
1977     bat        0.0001         0.3205         0.6668333333   5599.26465     0.55549        216.8395       15.56          0.1041         1.2547         20.9429        1.2547         15.56          
1978     bat        0.0001416666667 0.3205         0.6668333333   5598.37695     0.55549        216.8396       15.56          0.10271        1.2304         20.9401        1.2304         15.56          
1979     bat        0.0001833333333 0.3205         0.6668333333   5599.28271     0.5541         216.8396       15.56          0.10271        1.2512         20.9402        1.2512         15.56          
1980     bat        0.000225       0.3205         0.6668333333   5599.42432     0.5541         216.8396       15.56          0.10271        1.2682         20.941         1.2682         15.56          
1981     bat        0.0002666666667 0.3205         0.6668333333   5598.39648     0.5541         216.8397       15.56          0.10132        1.2273         20.9387        1.2273         15.56          
1982     bat        0.0003083333333 0.3205         0.6668333333   5597.7041      0.5541         216.8396       15.56          0.10132        1.239          20.9397        1.239          15.56          
1983     bat        0.00035        0.3205         0.6668333333   5599.28809     0.55271        216.8397       15.56          0.10132        1.2493         20.9391        1.2493         15.56          
1984     bat        0.0003916666667 0.3205         0.6668333333   5599.95508     0.55271        216.8397       15.56          0.10132        1.2586         20.9429        1.2586         15.56          
1985     bat        0.0004333333333 0.3205         0.6668333333   5599.44238     0.55271        216.8398       15.56          0.10132        1.2671         20.9398        1.2671         15.56          
1986     bat        0.000475       0.3205         0.6668333333   5599.10254     0.55271        216.8397       15.56          0.09993        1.2172         20.9417        1.2172         15.56          
1987     bat        0.0005166666667 0.3205         0.6668333333   5598.75635     0.55271        216.8397       15.56          0.09993        1.2238         20.9429        1.2238         15.56          
1988     bat        0.0005583333333 0.3205         0.6668333333   5598.41504     0.55271        216.8397       15.56          0.09993        1.2298         20.9435        1.2298         15.56          
1989     bat        0.0006         0.3205         0.6668333333   5598.07129     0.55271        216.8397       15.56          0.09993        1.2355         20.9436        1.2355         15.56          
1990     bat        0.0001         0.33           0.6668333333   5593.63916     0.55687        216.5932       15.56          0.1041         1.2547         20.8353        1.2547         15.56          
1991     bat        0.0001416666667 0.33           0.6668333333   5595.20605     0.55549        216.5932       15.56          0.10271        1.2304         20.8379        1.2304         15.56          
1992     bat        0.0001833333333 0.33           0.6668333333   5594.00244     0.55549        216.5932       15.56          0.10271        1.2512         20.8382        1.2512         15.56          
1993     bat        0.000225       0.33           0.6668333333   5593.17725     0.5541         216.5933       15.56          0.10271        1.2682         20.8337        1.2682         15.56          
1994     bat        0.0002666666667 0.33           0.6668333333   5595.2207      0.5541         216.5933       15.56          0.10132        1.2273         20.8371        1.2273         15.56          
1995     bat        0.0003083333333 0.33           0.6668333333   5594.7041      0.5541         216.5933       15.56          0.10132        1.239          20.8382        1.239          15.56          
1996     bat        0.00035        0.33           0.6668333333   5594.02197     0.5541         216.5933       15.56          0.10132        1.2493         20.8376        1.2493         15.56          
1997     bat        0.0003916666667 0.33           0.6668333333   5593.33057     0.5541         216.5933       15.56          0.10132        1.2586         20.8358        1.2586         15.56          
1998     bat        0.0004333333333 0.33           0.6668333333   5592.98926     0.5541         216.5933       15.56          0.10132        1.2671         20.8386        1.2671         15.56          
1999     bat        0.000475       0.33           0.6668333333   5594.54883     0.55271        216.5934       15.56          0.10132        1.2747         20.8347        1.2747         15.56          
2000     bat        0.0005166666667 0.33           0.6668333333   5595.22949     0.55271        216.5933       15.56          0.09993        1.2238         20.8359        1.2238         15.56          
2001     bat        0.0005583333333 0.33           0.6668333333   5595.06348     0.55271        216.5933       15.56          0.09993        1.2298         20.8366        1.2298         15.56          
2002     bat        0.0006         0.33           0.6668333333   5594.72119     0.55271        216.5933       15.56          0.09993        1.2355         20.8367        1.2355         15.56          
2003     bat        0.0001         0.3395         0.6668333333   5590.24365     0.55687        216.343        15.56          0.1041         1.2547         20.7313        1.2547         15.56          
2004     bat        0.0001416666667 0.3395         0.6668333333   5588.36182     0.55687        216.3434       15.56          0.1041         1.2833         20.7289        1.2833         15.56          
2005     bat        0.0001833333333 0.3395         0.6668333333   5590.30225     0.55549        216.3434       15.56          0.10271        1.2512         20.7293        1.2512         15.56          
2006     bat        0.000225       0.3395         0.6668333333   5589.34082     0.55549        216.3432       15.56          0.10271        1.2682         20.7304        1.2682         15.56          
2007     bat        0.0002666666667 0.3395         0.6668333333   5588.40479     0.55549        216.3435       15.56          0.10271        1.2827         20.7283        1.2827         15.56          
2008     bat        0.0003083333333 0.3395         0.6668333333   5588.31055     0.5541         216.3434       15.56          0.10132        1.239          20.7295        1.239          15.56          
2009     bat        0.00035        0.3395         0.6668333333   5590.31934     0.5541         216.3435       15.56          0.10132        1.2493         20.729         1.2493         15.56          
2010     bat        0.0003916666667 0.3395         0.6668333333   5589.94629     0.5541         216.3429       15.56          0.10132        1.2586         20.7329        1.2586         15.56          
2011     bat        0.0004333333333 0.3395         0.6668333333   5589.37354     0.5541         216.3434       15.56          0.10132        1.2671         20.73          1.2671         15.56          
2012     bat        0.000475       0.3395         0.6668333333   5588.95166     0.5541         216.343        15.56          0.10132        1.2747         20.732         1.2747         15.56          
2013     bat        0.0005166666667 0.3395         0.6668333333   5588.46191     0.5541         216.3437       15.56          0.10132        1.2819         20.7275        1.2819         15.56          
2014     bat        0.0005583333333 0.3395         0.6668333333   5588.09082     0.5541         216.3436       15.56          0.09993        1.2298         20.7281        1.2298         15.56          
2015     bat        0.0006         0.3395         0.6668333333   5588.32324     0.55271        216.3436       15.56          0.09993        1.2355         20.7283        1.2355         15.56          
2016     bat        0.0001         0.349          0.6668333333   5583.40088     0.55826        216.0911       15.56          0.1041         1.2547         20.6206        1.2547         15.56          
2017     bat        0.0001416666667 0.349          0.6668333333   5585.11816     0.55687        216.0911       15.56          0.1041         1.2833         20.6237        1.2833         15.56          
2018     bat        0.0001833333333 0.349          0.6668333333   5583.75879     0.55687        216.0911       15.56          0.10271        1.2512         20.6243        1.2512         15.56          
2019     bat        0.000225       0.349          0.6668333333   5584.74902     0.55549        216.0912       15.56          0.10271        1.2682         20.62          1.2682         15.56          
2020     bat        0.0002666666667 0.349          0.6668333333   5585.1377      0.55549        216.0912       15.56          0.10271        1.2827         20.6236        1.2827         15.56          
2021     bat        0.0003083333333 0.349          0.6668333333   5584.45801     0.55549        216.0912       15.56          0.10271        1.2953         20.6249        1.2953         15.56          
2022     bat        0.00035        0.349          0.6668333333   5583.77832     0.55549        216.0912       15.56          0.10132        1.2493         20.6246        1.2493         15.56          
2023     bat        0.0003916666667 0.349          0.6668333333   5583.09619     0.55549        216.0912       15.56          0.10132        1.2586         20.6228        1.2586         15.56          
2024     bat        0.0004333333333 0.349          0.6668333333   5583.35303     0.5541         216.0912       15.56          0.10132        1.2671         20.6258        1.2671         15.56          
2025     bat        0.000475       0.349          0.6668333333   5585.37256     0.5541         216.0912       15.56          0.10132        1.2747         20.622         1.2747         15.56          
2026     bat        0.0005166666667 0.349          0.6668333333   5585.15723     0.5541         216.0912       15.56          0.10132        1.2819         20.6234        1.2819         15.56          
