%eval_id interface cc             ch             cw             se             ph             mn             pd             po             fa             co             kd             tu             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
111      bat        0.06           1.4            2.18           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.34841        0.32215        4.2311         1.3            0.18465        0.3813         0.6444         0.3813         0.9699         
112      bat        0.08           1.4            2.18           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.34841        0.32215        4.2311         1.3            0.18465        0.3813         0.6444         0.3813         0.9699         
113      bat        0.06           1.2            1.78           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.05181        0.20687        3.957          1.3            0.13049        0.3718         0.7964         0.3718         1.3            
114      bat        0.08           1.2            1.78           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.05181        0.20687        3.957          1.3            0.13049        0.3718         0.7964         0.3718         1.3            
115      bat        0.06           1.4            1.78           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              0.86762        0.26521        4.0188         1.3            0.18743        0.3829         0.9            0.3829         1.1701         
116      bat        0.08           1.4            1.78           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              0.86762        0.26521        4.0188         1.3            0.18743        0.3829         0.9            0.3829         1.1701         
117      bat        0.06           1.2            2.18           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.0369         0.21243        3.9296         1.3            0.13326        0.3709         0.7974         0.3709         1.3            
118      bat        0.08           1.2            2.18           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.0369         0.21243        3.9296         1.3            0.13326        0.3709         0.7974         0.3709         1.3            
119      bat        0.06           1.4            2.18           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              0.86           0.27215        3.9887         1.3            0.1916         0.3824         0.9006         0.3824         1.1703         
120      bat        0.08           1.4            2.18           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              0.86           0.27215        3.9887         1.3            0.1916         0.3824         0.9006         0.3824         1.1703         
121      bat        0.06           1.2            1.78           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.65894        0.15965        4.1996         1.3            0.09993        0.3586         0.7821         0.3586         1.3            
122      bat        0.08           1.2            1.78           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.65894        0.15965        4.1996         1.3            0.09993        0.3586         0.7821         0.3586         1.3            
123      bat        0.06           1.4            1.78           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.39084        0.22354        4.2652         1.3            0.13326        0.3729         0.8843         0.3729         1.1655         
124      bat        0.08           1.4            1.78           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.39084        0.22354        4.2652         1.3            0.13326        0.3729         0.8843         0.3729         1.1655         
125      bat        0.06           1.2            2.18           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.63718        0.16382        4.1722         1.3            0.10271        0.3601         0.7846         0.3601         1.3            
126      bat        0.08           1.2            2.18           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.63718        0.16382        4.1722         1.3            0.10271        0.3601         0.7846         0.3601         1.3            
127      bat        0.06           1.4            2.18           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.36784        0.22771        4.2358         1.3            0.13743        0.3759         0.8859         0.3759         1.1659         
128      bat        0.08           1.4            2.18           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.36784        0.22771        4.2358         1.3            0.13743        0.3759         0.8859         0.3759         1.1659         
129      bat        0.06           1.2            1.78           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.53841        0.30549        1.8968         1.3            0.20132        0.4215         0.5597         0.4215         1.1898         
130      bat        0.08           1.2            1.78           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.53841        0.30549        1.8968         1.3            0.20132        0.4215         0.5597         0.4215         1.1898         
131      bat        0.06           1.4            1.78           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.41497        0.59576        2.2816         1.3            0.34854        0.428          0.5677         0.428          0.9924         
132      bat        0.08           1.4            1.78           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.41497        0.59576        2.2816         1.3            0.34854        0.428          0.5677         0.428          0.9924         
133      bat        0.06           1.2            2.18           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.52883        0.31104        1.8744         1.3            0.20687        0.4233         0.5603         0.4233         1.19           
134      bat        0.08           1.2            2.18           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.52883        0.31104        1.8744         1.3            0.20687        0.4233         0.5603         0.4233         1.19           
