%eval_id interface rv             ibd            dh             cw             mn             sd             po             fat            co             kd             tauc           AvgErr         
210      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10001          19.625         2              58.84386       
211      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10001          19.625         1.875          59.1685        
212      interface1 15577224.08    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10001          19.625         2              58.84386       
213      interface1 15577224.21    0.01           15.56          11.725         0.025          0.0003         0.349          0.675          10001          19.625         2              59.73837       
214      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10001.125      19.625         2              58.84362       
215      interface1 15577224.08    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10001.125      19.625         2              58.84362       
216      interface1 15577224.21    0.01           15.51          11.6           0.025          0.0003         0.349          0.675          10001.125      19.625         2              100            
217      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.349          0.675          10001.125      19.625         2              61.27854       
218      interface1 15577224.21    0.05           15.56          11.6           0.025          0.0003         0.349          0.675          10001.125      19.625         2              67.10322       
219      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10001.125      19.75          2              59.80208       
220      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10001.125      19.625         2              59.26179       
221      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10001.125      19.5           2              58.96524       
222      interface1 15577224.21    0.01           15.56          11.725         0.025          0.0003         0.349          0.675          10001.125      19.625         2              59.73817       
223      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10001.125      19.625         1.875          59.16827       
224      interface1 15577224.33    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10001.125      19.625         2              58.84362       
