 
    Time(hr),     Qbreach,    Qspill,    zs_upstr, zs_downstr, zb_breach, B_bottom,    B_top,  Areabreach, Brchsideslope, Vol_watout, USSedRate, DSSedRate 
    14.23882     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.24021     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.24160     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.24299     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.24438     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.24576     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.24715     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.24854     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.24993     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.25132     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.25271     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.25410     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.25549     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.25688     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.25826     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.25965     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.26104     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.26243     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.26382     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.26521     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.26660     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.26799     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.26937     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.27076     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.27215     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.27354     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.27493     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.27632     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.27771     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.27910     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.28049     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.28187     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.28326     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.28465     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.28604     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.28743     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.28882     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.29021     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.29160     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.29299     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.29438     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.29576     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.29715     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.29854     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.29993     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.30132     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.30271     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.30410     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.30549     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.30688     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.30826     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.30965     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.31104     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.31243     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.31382     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.31521     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.31660     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.31799     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.31938     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.32076     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.32215     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.32354     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.32493     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.32632     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.32771     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.32910     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.33049     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.33187     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.33326     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.33465     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.33604     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.33743     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.33882     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.34021     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.34160     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.34299     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.34437     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.34576     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.34715     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.34854     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.34993     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.35132     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.35271     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.35410     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.35549     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.35688     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.35826     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.35965     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.36104     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.36243     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.36382     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.36521     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.36660     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.36799     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.36938     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.37076     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.37215     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.37354     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.37493     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    14.37632     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
