%eval_id interface wt             kd             st             tu             cw             ch             ph             se             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
1303     bat        1.76           270            229            0              1.98           1.4            0.3            2.694          1.8            360            6.178          1.399          180            0.308          1.375          0.305          1.006          
1304     bat        1.925          270            229            0              1.98           1.4            0.3            2.694          1.8            360            6.178          1.399          180            0.308          1.375          0.305          1.006          
1305     bat        2.09           270            229            0              1.98           1.4            0.3            2.694          1.8            360            6.178          1.399          180            0.308          1.375          0.305          1.006          
1306     bat        1.76           23             271.5          0              1.98           1.4            0.3            2.694          0.57           1080           1.637          1.399          4320           1.567          1.585          0.61           0.61           
1307     bat        1.925          23             271.5          0              1.98           1.4            0.3            2.694          0.57           1080           1.637          1.399          4320           1.567          1.585          0.61           0.61           
1308     bat        2.09           23             271.5          0              1.98           1.4            0.3            2.694          0.57           1080           1.637          1.399          4320           1.567          1.585          0.61           0.61           
1309     bat        1.76           146.5          271.5          0              1.98           1.4            0.3            2.694          1.33           360            4.538          1.399          360            1.045          1.551          0.75           0.75           
1310     bat        1.925          146.5          271.5          0              1.98           1.4            0.3            2.694          1.33           360            4.538          1.399          360            1.045          1.551          0.75           0.75           
1311     bat        2.09           146.5          271.5          0              1.98           1.4            0.3            2.694          1.33           360            4.538          1.399          360            1.045          1.551          0.75           0.75           
1312     bat        1.76           270            271.5          0              1.98           1.4            0.3            2.694          1.8            360            6.178          1.399          180            0.308          1.375          0.305          1.006          
1313     bat        1.925          270            271.5          0              1.98           1.4            0.3            2.694          1.8            360            6.178          1.399          180            0.308          1.375          0.305          1.006          
1314     bat        2.09           270            271.5          0              1.98           1.4            0.3            2.694          1.8            360            6.178          1.399          180            0.308          1.375          0.305          1.006          
1315     bat        1.76           23             314            0              1.98           1.4            0.3            2.694          0.57           1080           1.637          1.399          4320           1.567          1.585          0.61           0.61           
1316     bat        1.925          23             314            0              1.98           1.4            0.3            2.694          0.57           1080           1.637          1.399          4320           1.567          1.585          0.61           0.61           
1317     bat        2.09           23             314            0              1.98           1.4            0.3            2.694          0.57           1080           1.637          1.399          4320           1.567          1.585          0.61           0.61           
1318     bat        1.76           146.5          314            0              1.98           1.4            0.3            2.694          1.33           360            4.538          1.399          360            1.045          1.551          0.75           0.75           
1319     bat        1.925          146.5          314            0              1.98           1.4            0.3            2.694          1.33           360            4.538          1.399          360            1.045          1.551          0.75           0.75           
1320     bat        2.09           146.5          314            0              1.98           1.4            0.3            2.694          1.33           360            4.538          1.399          360            1.045          1.551          0.75           0.75           
1321     bat        1.76           270            314            0              1.98           1.4            0.3            2.694          1.8            360            6.178          1.399          180            0.308          1.375          0.305          1.006          
1322     bat        1.925          270            314            0              1.98           1.4            0.3            2.694          1.8            360            6.178          1.399          180            0.308          1.375          0.305          1.006          
1323     bat        2.09           270            314            0              1.98           1.4            0.3            2.694          1.8            360            6.178          1.399          180            0.308          1.375          0.305          1.006          
1324     bat        1.76           23             229            0.08           1.98           1.4            0.3            2.694          0.57           1080           1.618          1.399          4680           1.576          1.588          0.607          0.607          
1325     bat        1.925          23             229            0.08           1.98           1.4            0.3            2.694          0.57           1080           1.618          1.399          4680           1.576          1.588          0.607          0.607          
1326     bat        2.09           23             229            0.08           1.98           1.4            0.3            2.694          0.57           1080           1.618          1.399          4680           1.576          1.588          0.607          0.607          
1327     bat        1.76           146.5          229            0.08           1.98           1.4            0.3            2.694          1.32           360            4.471          1.399          360            1.033          1.533          0.744          0.744          
1328     bat        1.925          146.5          229            0.08           1.98           1.4            0.3            2.694          1.32           360            4.471          1.399          360            1.033          1.533          0.744          0.744          
1329     bat        2.09           146.5          229            0.08           1.98           1.4            0.3            2.694          1.32           360            4.471          1.399          360            1.033          1.533          0.744          0.744          
1330     bat        1.76           270            229            0.08           1.98           1.4            0.3            2.694          1.79           360            6.081          1.399          180            0.302          1.362          0.305          1.003          
1331     bat        1.925          270            229            0.08           1.98           1.4            0.3            2.694          1.79           360            6.081          1.399          180            0.302          1.362          0.305          1.003          
1332     bat        2.09           270            229            0.08           1.98           1.4            0.3            2.694          1.79           360            6.081          1.399          180            0.302          1.362          0.305          1.003          
1333     bat        1.76           23             271.5          0.08           1.98           1.4            0.3            2.694          0.57           1080           1.618          1.399          4680           1.576          1.588          0.607          0.607          
1334     bat        1.925          23             271.5          0.08           1.98           1.4            0.3            2.694          0.57           1080           1.618          1.399          4680           1.576          1.588          0.607          0.607          
1335     bat        2.09           23             271.5          0.08           1.98           1.4            0.3            2.694          0.57           1080           1.618          1.399          4680           1.576          1.588          0.607          0.607          
1336     bat        1.76           146.5          271.5          0.08           1.98           1.4            0.3            2.694          1.32           360            4.471          1.399          360            1.033          1.533          0.744          0.744          
1337     bat        1.925          146.5          271.5          0.08           1.98           1.4            0.3            2.694          1.32           360            4.471          1.399          360            1.033          1.533          0.744          0.744          
1338     bat        2.09           146.5          271.5          0.08           1.98           1.4            0.3            2.694          1.32           360            4.471          1.399          360            1.033          1.533          0.744          0.744          
1339     bat        1.76           270            271.5          0.08           1.98           1.4            0.3            2.694          1.79           360            6.081          1.399          180            0.302          1.362          0.305          1.003          
1340     bat        1.925          270            271.5          0.08           1.98           1.4            0.3            2.694          1.79           360            6.081          1.399          180            0.302          1.362          0.305          1.003          
1341     bat        2.09           270            271.5          0.08           1.98           1.4            0.3            2.694          1.79           360            6.081          1.399          180            0.302          1.362          0.305          1.003          
1342     bat        1.76           23             314            0.08           1.98           1.4            0.3            2.694          0.57           1080           1.618          1.399          4680           1.576          1.588          0.607          0.607          
1343     bat        1.925          23             314            0.08           1.98           1.4            0.3            2.694          0.57           1080           1.618          1.399          4680           1.576          1.588          0.607          0.607          
1344     bat        2.09           23             314            0.08           1.98           1.4            0.3            2.694          0.57           1080           1.618          1.399          4680           1.576          1.588          0.607          0.607          
1345     bat        1.76           146.5          314            0.08           1.98           1.4            0.3            2.694          1.32           360            4.471          1.399          360            1.033          1.533          0.744          0.744          
1346     bat        1.925          146.5          314            0.08           1.98           1.4            0.3            2.694          1.32           360            4.471          1.399          360            1.033          1.533          0.744          0.744          
1347     bat        2.09           146.5          314            0.08           1.98           1.4            0.3            2.694          1.32           360            4.471          1.399          360            1.033          1.533          0.744          0.744          
1348     bat        1.76           270            314            0.08           1.98           1.4            0.3            2.694          1.79           360            6.081          1.399          180            0.302          1.362          0.305          1.003          
1349     bat        1.925          270            314            0.08           1.98           1.4            0.3            2.694          1.79           360            6.081          1.399          180            0.302          1.362          0.305          1.003          
1350     bat        2.09           270            314            0.08           1.98           1.4            0.3            2.694          1.79           360            6.081          1.399          180            0.302          1.362          0.305          1.003          
1351     bat        1.76           23             229            0.16           1.98           1.4            0.3            2.694          0.57           1080           1.6            1.399          5400           1.582          1.588          0.607          0.607          
1352     bat        1.925          23             229            0.16           1.98           1.4            0.3            2.694          0.57           1080           1.6            1.399          5400           1.582          1.588          0.607          0.607          
1353     bat        2.09           23             229            0.16           1.98           1.4            0.3            2.694          0.57           1080           1.6            1.399          5400           1.582          1.588          0.607          0.607          
1354     bat        1.76           146.5          229            0.16           1.98           1.4            0.3            2.694          1.31           360            4.414          1.399          360            1.021          1.521          0.741          0.741          
1355     bat        1.925          146.5          229            0.16           1.98           1.4            0.3            2.694          1.31           360            4.414          1.399          360            1.021          1.521          0.741          0.741          
1356     bat        2.09           146.5          229            0.16           1.98           1.4            0.3            2.694          1.31           360            4.414          1.399          360            1.021          1.521          0.741          0.741          
1357     bat        1.76           270            229            0.16           1.98           1.4            0.3            2.694          1.79           360            6.002          1.399          180            0.299          1.356          0.299          0.997          
1358     bat        1.925          270            229            0.16           1.98           1.4            0.3            2.694          1.79           360            6.002          1.399          180            0.299          1.356          0.299          0.997          
1359     bat        2.09           270            229            0.16           1.98           1.4            0.3            2.694          1.79           360            6.002          1.399          180            0.299          1.356          0.299          0.997          
1360     bat        1.76           23             271.5          0.16           1.98           1.4            0.3            2.694          0.57           1080           1.6            1.399          5400           1.582          1.588          0.607          0.607          
1361     bat        1.925          23             271.5          0.16           1.98           1.4            0.3            2.694          0.57           1080           1.6            1.399          5400           1.582          1.588          0.607          0.607          
1362     bat        2.09           23             271.5          0.16           1.98           1.4            0.3            2.694          0.57           1080           1.6            1.399          5400           1.582          1.588          0.607          0.607          
1363     bat        1.76           146.5          271.5          0.16           1.98           1.4            0.3            2.694          1.31           360            4.414          1.399          360            1.021          1.521          0.741          0.741          
1364     bat        1.925          146.5          271.5          0.16           1.98           1.4            0.3            2.694          1.31           360            4.414          1.399          360            1.021          1.521          0.741          0.741          
1365     bat        2.09           146.5          271.5          0.16           1.98           1.4            0.3            2.694          1.31           360            4.414          1.399          360            1.021          1.521          0.741          0.741          
1366     bat        1.76           270            271.5          0.16           1.98           1.4            0.3            2.694          1.79           360            6.002          1.399          180            0.299          1.356          0.299          0.997          
1367     bat        1.925          270            271.5          0.16           1.98           1.4            0.3            2.694          1.79           360            6.002          1.399          180            0.299          1.356          0.299          0.997          
1368     bat        2.09           270            271.5          0.16           1.98           1.4            0.3            2.694          1.79           360            6.002          1.399          180            0.299          1.356          0.299          0.997          
1369     bat        1.76           23             314            0.16           1.98           1.4            0.3            2.694          0.57           1080           1.6            1.399          5400           1.582          1.588          0.607          0.607          
1370     bat        1.925          23             314            0.16           1.98           1.4            0.3            2.694          0.57           1080           1.6            1.399          5400           1.582          1.588          0.607          0.607          
1371     bat        2.09           23             314            0.16           1.98           1.4            0.3            2.694          0.57           1080           1.6            1.399          5400           1.582          1.588          0.607          0.607          
1372     bat        1.76           146.5          314            0.16           1.98           1.4            0.3            2.694          1.31           360            4.414          1.399          360            1.021          1.521          0.741          0.741          
1373     bat        1.925          146.5          314            0.16           1.98           1.4            0.3            2.694          1.31           360            4.414          1.399          360            1.021          1.521          0.741          0.741          
1374     bat        2.09           146.5          314            0.16           1.98           1.4            0.3            2.694          1.31           360            4.414          1.399          360            1.021          1.521          0.741          0.741          
1375     bat        1.76           270            314            0.16           1.98           1.4            0.3            2.694          1.79           360            6.002          1.399          180            0.299          1.356          0.299          0.997          
1376     bat        1.925          270            314            0.16           1.98           1.4            0.3            2.694          1.79           360            6.002          1.399          180            0.299          1.356          0.299          0.997          
1377     bat        2.09           270            314            0.16           1.98           1.4            0.3            2.694          1.79           360            6.002          1.399          180            0.299          1.356          0.299          0.997          
1378     bat        1.76           23             229            0              2.18           1.4            0.3            2.694          0.56           1440           1.625          0.558          0              0              0              nan            1.925315531e+32 
1379     bat        1.925          23             229            0              2.18           1.4            0.3            2.694          0.56           1440           1.625          0.558          0              0              0              nan            1.925315531e+32 
1380     bat        2.09           23             229            0              2.18           1.4            0.3            2.694          0.56           1440           1.625          0.558          0              0              1.56829696e+10 nan            1.925315531e+32 
1381     bat        1.76           146.5          229            0              2.18           1.4            0.3            2.694          1.31           360            4.526          1.399          360            1.021          1.521          0.741          0.741          
1382     bat        1.925          146.5          229            0              2.18           1.4            0.3            2.694          1.31           360            4.526          1.399          360            1.021          1.521          0.741          0.741          
1383     bat        2.09           146.5          229            0              2.18           1.4            0.3            2.694          1.31           360            4.526          1.399          360            1.021          1.521          0.741          0.741          
1384     bat        1.76           270            229            0              2.18           1.4            0.3            2.694          1.78           360            6.163          1.399          180            0.302          1.347          0.299          0.994          
1385     bat        1.925          270            229            0              2.18           1.4            0.3            2.694          1.78           360            6.163          1.399          180            0.302          1.347          0.299          0.994          
1386     bat        2.09           270            229            0              2.18           1.4            0.3            2.694          1.78           360            6.163          1.399          180            0.302          1.347          0.299          0.994          
1387     bat        1.76           23             271.5          0              2.18           1.4            0.3            2.694          0.56           1440           1.625          0.558          0              0              -1.43640023e+25 nan            1.925315531e+32 
1388     bat        1.925          23             271.5          0              2.18           1.4            0.3            2.694          0.56           1440           1.625          0.558          0              0              3.070554171e+18 nan            1.925315531e+32 
1389     bat        2.09           23             271.5          0              2.18           1.4            0.3            2.694          0.56           1440           1.625          0.558          0              0              0              nan            1.925315531e+32 
1390     bat        1.76           146.5          271.5          0              2.18           1.4            0.3            2.694          1.31           360            4.526          1.399          360            1.021          1.521          0.741          0.741          
1391     bat        1.925          146.5          271.5          0              2.18           1.4            0.3            2.694          1.31           360            4.526          1.399          360            1.021          1.521          0.741          0.741          
1392     bat        2.09           146.5          271.5          0              2.18           1.4            0.3            2.694          1.31           360            4.526          1.399          360            1.021          1.521          0.741          0.741          
1393     bat        1.76           270            271.5          0              2.18           1.4            0.3            2.694          1.78           360            6.163          1.399          180            0.302          1.347          0.299          0.994          
1394     bat        1.925          270            271.5          0              2.18           1.4            0.3            2.694          1.78           360            6.163          1.399          180            0.302          1.347          0.299          0.994          
1395     bat        2.09           270            271.5          0              2.18           1.4            0.3            2.694          1.78           360            6.163          1.399          180            0.302          1.347          0.299          0.994          
1396     bat        1.76           23             314            0              2.18           1.4            0.3            2.694          0.56           1440           1.625          0.558          0              0              -4.967878731e+35 nan            1.925315531e+32 
1397     bat        1.925          23             314            0              2.18           1.4            0.3            2.694          0.56           1440           1.625          0.558          0              0              -0             nan            1.925315531e+32 
1398     bat        2.09           23             314            0              2.18           1.4            0.3            2.694          0.56           1440           1.625          0.558          0              0              -0             nan            1.925315531e+32 
1399     bat        1.76           146.5          314            0              2.18           1.4            0.3            2.694          1.31           360            4.526          1.399          360            1.021          1.521          0.741          0.741          
1400     bat        1.925          146.5          314            0              2.18           1.4            0.3            2.694          1.31           360            4.526          1.399          360            1.021          1.521          0.741          0.741          
1401     bat        2.09           146.5          314            0              2.18           1.4            0.3            2.694          1.31           360            4.526          1.399          360            1.021          1.521          0.741          0.741          
1402     bat        1.76           270            314            0              2.18           1.4            0.3            2.694          1.78           360            6.163          1.399          180            0.302          1.347          0.299          0.994          
1403     bat        1.925          270            314            0              2.18           1.4            0.3            2.694          1.78           360            6.163          1.399          180            0.302          1.347          0.299          0.994          
1404     bat        2.09           270            314            0              2.18           1.4            0.3            2.694          1.78           360            6.163          1.399          180            0.302          1.347          0.299          0.994          
1405     bat        1.76           23             229            0.08           2.18           1.4            0.3            2.694          0.55           1440           1.606          0.558          0              0              -0             nan            1.925315531e+32 
1406     bat        1.925          23             229            0.08           2.18           1.4            0.3            2.694          0.55           1440           1.606          0.558          0              0              7.42395797e+27 nan            1.925315531e+32 
1407     bat        2.09           23             229            0.08           2.18           1.4            0.3            2.694          0.55           1440           1.606          0.558          0              0              2.952146485e+22 nan            1.925315531e+32 
1408     bat        1.76           146.5          229            0.08           2.18           1.4            0.3            2.694          1.3            360            4.459          1.399          360            1.009          1.509          0.735          0.735          
1409     bat        1.925          146.5          229            0.08           2.18           1.4            0.3            2.694          1.3            360            4.459          1.399          360            1.009          1.509          0.735          0.735          
1410     bat        2.09           146.5          229            0.08           2.18           1.4            0.3            2.694          1.3            360            4.459          1.399          360            1.009          1.509          0.735          0.735          
1411     bat        1.76           270            229            0.08           2.18           1.4            0.3            2.694          1.78           360            6.069          1.399          180            0.296          1.338          0.296          0.988          
1412     bat        1.925          270            229            0.08           2.18           1.4            0.3            2.694          1.78           360            6.069          1.399          180            0.296          1.338          0.296          0.988          
1413     bat        2.09           270            229            0.08           2.18           1.4            0.3            2.694          1.78           360            6.069          1.399          180            0.296          1.338          0.296          0.988          
1414     bat        1.76           23             271.5          0.08           2.18           1.4            0.3            2.694          0.55           1440           1.606          0.558          0              0              -4828792.5     nan            1.925315531e+32 
1415     bat        1.925          23             271.5          0.08           2.18           1.4            0.3            2.694          0.55           1440           1.606          0.558          0              0              -8.306619759e+15 nan            1.925315531e+32 
1416     bat        2.09           23             271.5          0.08           2.18           1.4            0.3            2.694          0.55           1440           1.606          0.558          0              0              0              nan            1.925315531e+32 
1417     bat        1.76           146.5          271.5          0.08           2.18           1.4            0.3            2.694          1.3            360            4.459          1.399          360            1.009          1.509          0.735          0.735          
1418     bat        1.925          146.5          271.5          0.08           2.18           1.4            0.3            2.694          1.3            360            4.459          1.399          360            1.009          1.509          0.735          0.735          
1419     bat        2.09           146.5          271.5          0.08           2.18           1.4            0.3            2.694          1.3            360            4.459          1.399          360            1.009          1.509          0.735          0.735          
1420     bat        1.76           270            271.5          0.08           2.18           1.4            0.3            2.694          1.78           360            6.069          1.399          180            0.296          1.338          0.296          0.988          
1421     bat        1.925          270            271.5          0.08           2.18           1.4            0.3            2.694          1.78           360            6.069          1.399          180            0.296          1.338          0.296          0.988          
1422     bat        2.09           270            271.5          0.08           2.18           1.4            0.3            2.694          1.78           360            6.069          1.399          180            0.296          1.338          0.296          0.988          
1423     bat        1.76           23             314            0.08           2.18           1.4            0.3            2.694          0.55           1440           1.606          0.558          0              0              -61.105        nan            1.925315531e+32 
1424     bat        1.925          23             314            0.08           2.18           1.4            0.3            2.694          0.55           1440           1.606          0.558          0              0              7.595294633e+36 nan            1.925315531e+32 
1425     bat        2.09           23             314            0.08           2.18           1.4            0.3            2.694          0.55           1440           1.606          0.558          0              0              5.217351353e+23 nan            1.925315531e+32 
1426     bat        1.76           146.5          314            0.08           2.18           1.4            0.3            2.694          1.3            360            4.459          1.399          360            1.009          1.509          0.735          0.735          
1427     bat        1.925          146.5          314            0.08           2.18           1.4            0.3            2.694          1.3            360            4.459          1.399          360            1.009          1.509          0.735          0.735          
1428     bat        2.09           146.5          314            0.08           2.18           1.4            0.3            2.694          1.3            360            4.459          1.399          360            1.009          1.509          0.735          0.735          
1429     bat        1.76           270            314            0.08           2.18           1.4            0.3            2.694          1.78           360            6.069          1.399          180            0.296          1.338          0.296          0.988          
1430     bat        1.925          270            314            0.08           2.18           1.4            0.3            2.694          1.78           360            6.069          1.399          180            0.296          1.338          0.296          0.988          
1431     bat        2.09           270            314            0.08           2.18           1.4            0.3            2.694          1.78           360            6.069          1.399          180            0.296          1.338          0.296          0.988          
1432     bat        1.76           23             229            0.16           2.18           1.4            0.3            2.694          0.55           1440           1.588          0.588          0              0              165.016        nan            1.925315531e+32 
1433     bat        1.925          23             229            0.16           2.18           1.4            0.3            2.694          0.55           1440           1.588          0.588          0              0              2.72271026e+38 nan            1.925315531e+32 
1434     bat        2.09           23             229            0.16           2.18           1.4            0.3            2.694          0.55           1440           1.588          0.588          0              0              1.013244949e+25 nan            1.925315531e+32 
1435     bat        1.76           146.5          229            0.16           2.18           1.4            0.3            2.694          1.3            360            4.398          1.399          360            0.997          1.494          0.732          0.732          
1436     bat        1.925          146.5          229            0.16           2.18           1.4            0.3            2.694          1.3            360            4.398          1.399          360            0.997          1.494          0.732          0.732          
1437     bat        2.09           146.5          229            0.16           2.18           1.4            0.3            2.694          1.3            360            4.398          1.399          360            0.997          1.494          0.732          0.732          
1438     bat        1.76           270            229            0.16           2.18           1.4            0.3            2.694          1.77           360            5.989          1.399          180            0.29           1.326          0.293          0.985          
1439     bat        1.925          270            229            0.16           2.18           1.4            0.3            2.694          1.77           360            5.989          1.399          180            0.29           1.326          0.293          0.985          
1440     bat        2.09           270            229            0.16           2.18           1.4            0.3            2.694          1.77           360            5.989          1.399          180            0.29           1.326          0.293          0.985          
1441     bat        1.76           23             271.5          0.16           2.18           1.4            0.3            2.694          0.55           1440           1.588          0.588          0              0              -0             nan            1.925315531e+32 
1442     bat        1.925          23             271.5          0.16           2.18           1.4            0.3            2.694          0.55           1440           1.588          0.588          0              0              1.374633853e+13 nan            1.925315531e+32 
1443     bat        2.09           23             271.5          0.16           2.18           1.4            0.3            2.694          0.55           1440           1.588          0.588          0              0              0              nan            1.925315531e+32 
1444     bat        1.76           146.5          271.5          0.16           2.18           1.4            0.3            2.694          1.3            360            4.398          1.399          360            0.997          1.494          0.732          0.732          
1445     bat        1.925          146.5          271.5          0.16           2.18           1.4            0.3            2.694          1.3            360            4.398          1.399          360            0.997          1.494          0.732          0.732          
1446     bat        2.09           146.5          271.5          0.16           2.18           1.4            0.3            2.694          1.3            360            4.398          1.399          360            0.997          1.494          0.732          0.732          
1447     bat        1.76           270            271.5          0.16           2.18           1.4            0.3            2.694          1.77           360            5.989          1.399          180            0.29           1.326          0.293          0.985          
1448     bat        1.925          270            271.5          0.16           2.18           1.4            0.3            2.694          1.77           360            5.989          1.399          180            0.29           1.326          0.293          0.985          
1449     bat        2.09           270            271.5          0.16           2.18           1.4            0.3            2.694          1.77           360            5.989          1.399          180            0.29           1.326          0.293          0.985          
1450     bat        1.76           23             314            0.16           2.18           1.4            0.3            2.694          0.55           1440           1.588          0.588          0              0              6.555153636e+31 nan            1.925315531e+32 
1451     bat        1.925          23             314            0.16           2.18           1.4            0.3            2.694          0.55           1440           1.588          0.588          0              0              -0             nan            1.925315531e+32 
1452     bat        2.09           23             314            0.16           2.18           1.4            0.3            2.694          0.55           1440           1.588          0.588          0              0              0              nan            1.925315531e+32 
1453     bat        1.76           146.5          314            0.16           2.18           1.4            0.3            2.694          1.3            360            4.398          1.399          360            0.997          1.494          0.732          0.732          
1454     bat        1.925          146.5          314            0.16           2.18           1.4            0.3            2.694          1.3            360            4.398          1.399          360            0.997          1.494          0.732          0.732          
1455     bat        2.09           146.5          314            0.16           2.18           1.4            0.3            2.694          1.3            360            4.398          1.399          360            0.997          1.494          0.732          0.732          
1456     bat        1.76           270            314            0.16           2.18           1.4            0.3            2.694          1.77           360            5.989          1.399          180            0.29           1.326          0.293          0.985          
1457     bat        1.925          270            314            0.16           2.18           1.4            0.3            2.694          1.77           360            5.989          1.399          180            0.29           1.326          0.293          0.985          
1458     bat        2.09           270            314            0.16           2.18           1.4            0.3            2.694          1.77           360            5.989          1.399          180            0.29           1.326          0.293          0.985          
1459     bat        1.76           23             229            0              1.78           1.2            0.4            2.694          0.56           1800           1.667          1.2            2160           0.997          1.204          0.622          0.622          
1460     bat        1.925          23             229            0              1.78           1.2            0.4            2.694          0.56           1800           1.667          1.2            2160           0.997          1.204          0.622          0.622          
1461     bat        2.09           23             229            0              1.78           1.2            0.4            2.694          0.56           1800           1.667          1.2            2160           0.997          1.204          0.622          0.622          
1462     bat        1.76           146.5          229            0              1.78           1.2            0.4            2.694          1.34           360            4.752          1.2            360            0.741          1.423          0.463          0.856          
1463     bat        1.925          146.5          229            0              1.78           1.2            0.4            2.694          1.34           360            4.752          1.2            360            0.741          1.423          0.463          0.856          
1464     bat        2.09           146.5          229            0              1.78           1.2            0.4            2.694          1.34           360            4.752          1.2            360            0.741          1.423          0.463          0.856          
1465     bat        1.76           270            229            0              1.78           1.2            0.4            2.694          1.8            360            6.331          1.2            180            0.314          1.222          0.314          1.033          
