%eval_id interface cw             ch             ph             se             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
148      bat        1.78           1.2            0.3            2.694          1.14           360            4.054          1.2            360            0.777          1.222          0.698          0.698          
149      bat        1.846666667    1.2            0.3            2.694          1.14           360            4.051          1.2            360            0.771          1.216          0.692          0.692          
150      bat        1.913333333    1.2            0.3            2.694          1.13           360            4.045          1.2            360            0.762          1.204          0.689          0.689          
151      bat        1.98           1.2            0.3            2.694          1.12           360            4.039          1.2            360            0.753          1.198          0.686          0.686          
152      bat        2.046666667    1.2            0.3            2.694          1.12           360            4.033          1.2            360            0.747          1.192          0.683          0.683          
153      bat        2.113333333    1.2            0.3            2.694          1.11           360            4.026          1.2            360            0.741          1.183          0.68           0.68           
154      bat        2.18           1.2            0.3            2.694          1.11           360            4.023          1.2            360            0.735          1.173          0.677          0.677          
155      bat        1.78           1.233333333    0.3            2.694          1.12           360            4.039          1.233          360            0.753          1.198          0.686          0.686          
156      bat        1.846666667    1.233333333    0.3            2.694          1.12           360            4.033          1.233          360            0.747          1.192          0.683          0.683          
157      bat        1.913333333    1.233333333    0.3            2.694          1.11           360            4.026          1.233          360            0.741          1.183          0.68           0.68           
158      bat        1.98           1.233333333    0.3            2.694          1.11           360            4.023          1.233          360            0.735          1.173          0.677          0.677          
159      bat        2.046666667    1.233333333    0.3            2.694          1.1            360            4.02           1.233          360            0.728          1.167          0.674          0.674          
160      bat        2.113333333    1.233333333    0.3            2.694          1.18           360            3.947          1.233          288            0.576          1.027          0.579          0.832          
161      bat        2.18           1.233333333    0.3            2.694          1.18           360            3.941          1.233          288            0.57           1.021          0.573          0.832          
162      bat        1.78           1.266666667    0.3            2.694          1.11           360            4.023          1.267          720            1.173          2.752          0.677          0.677          
163      bat        1.846666667    1.266666667    0.3            2.694          1.1            360            4.02           1.267          720            1.167          2.74           0.674          0.674          
164      bat        1.913333333    1.266666667    0.3            2.694          1.18           360            3.947          1.267          288            0.576          1.027          0.579          0.832          
165      bat        1.98           1.266666667    0.3            2.694          1.18           360            3.941          1.267          288            0.57           1.021          0.573          0.832          
166      bat        2.046666667    1.266666667    0.3            2.694          1.18           360            3.941          1.267          288            0.564          1.015          0.567          0.829          
167      bat        2.113333333    1.266666667    0.3            2.694          1.18           360            3.935          1.267          288            0.561          1.009          0.561          0.826          
168      bat        2.18           1.266666667    0.3            2.694          1.17           360            3.935          1.267          288            0.555          1.003          0.555          0.823          
169      bat        1.78           1.3            0.3            2.694          1.18           360            3.941          1.3            288            0.57           1.021          0.573          0.832          
170      bat        1.846666667    1.3            0.3            2.694          1.18           360            3.941          1.3            288            0.564          1.015          0.567          0.829          
171      bat        1.913333333    1.3            0.3            2.694          1.18           360            3.935          1.3            288            0.561          1.009          0.561          0.826          
172      bat        1.98           1.3            0.3            2.694          1.17           360            3.935          1.3            288            0.555          1.003          0.555          0.823          
173      bat        2.046666667    1.3            0.3            2.694          1.14           360            4.002          1.3            720            1.253          2.783          0.661          0.661          
174      bat        2.113333333    1.3            0.3            2.694          1.14           360            3.996          1.3            720            1.241          2.774          0.658          0.658          
175      bat        2.18           1.3            0.3            2.694          1.13           360            3.993          1.3            720            1.234          2.765          0.655          0.655          
176      bat        1.78           1.333333333    0.3            2.694          1.17           360            3.935          1.332          360            1.003          1.408          0.823          0.823          
177      bat        1.846666667    1.333333333    0.3            2.694          1.14           360            4.002          1.332          720            1.253          2.783          0.661          0.661          
178      bat        1.913333333    1.333333333    0.3            2.694          1.14           360            3.996          1.332          720            1.241          2.774          0.658          0.658          
179      bat        1.98           1.333333333    0.3            2.694          1.13           360            3.993          1.332          720            1.234          2.765          0.655          0.655          
180      bat        2.046666667    1.333333333    0.3            2.694          1.13           360            3.99           1.332          720            1.225          2.755          0.652          0.652          
181      bat        2.113333333    1.333333333    0.3            2.694          1.12           360            3.984          1.332          720            1.216          2.746          0.649          0.649          
182      bat        2.18           1.333333333    0.3            2.694          1.11           360            3.978          1.332          720            1.21           2.737          0.649          0.649          
183      bat        1.78           1.366666667    0.3            2.694          1.13           360            3.993          1.366          720            1.234          2.765          0.655          0.655          
184      bat        1.846666667    1.366666667    0.3            2.694          1.13           360            3.99           1.366          720            1.225          2.755          0.652          0.652          
