%eval_id interface cc             ch             cw             se             ph             mn             pd             po             fa             co             kd             tu             Qp             Tp             Bw             Tc             Bwbc           Bwac           
139      bat        0.06           1.4            1.78           1.003          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.73371        1364.76        2.3718         759.744        0.4241         0.5612         
140      bat        0.08           1.4            1.78           1.003          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.73371        1364.76        2.3718         759.744        0.4241         0.5612         
141      bat        0.06           1.2            2.18           1.003          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.83451        864.756        2.0214         519.732        0.4074         0.5376         
142      bat        0.08           1.2            2.18           1.003          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.83451        864.756        2.0214         519.732        0.4074         0.5376         
143      bat        0.06           1.4            2.18           1.003          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.70868        1394.748       2.3495         774.756        0.4229         0.562          
144      bat        0.08           1.4            2.18           1.003          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.70868        1394.748       2.3495         774.756        0.4229         0.562          
145      bat        0.06           1.2            1.78           0.821          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.53159        539.748        1.8691         539.748        0.4101         0.673          
146      bat        0.08           1.2            1.78           0.821          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.53159        539.748        1.8691         539.748        0.4101         0.673          
147      bat        0.06           1.4            1.78           0.821          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.50434        1119.744       1.9643         779.76         0.4234         0.795          
148      bat        0.08           1.4            1.78           0.821          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.50434        1119.744       1.9643         779.76         0.4234         0.795          
149      bat        0.06           1.2            2.18           0.821          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.53097        554.76         1.8478         554.76         0.4124         0.6742         
150      bat        0.08           1.2            2.18           0.821          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.53097        554.76         1.8478         554.76         0.4124         0.6742         
151      bat        0.06           1.4            2.18           0.821          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.49744        1129.752       1.9401         799.74         0.425          0.7956         
152      bat        0.08           1.4            2.18           0.821          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.49744        1129.752       1.9401         799.74         0.425          0.7956         
153      bat        0.06           1.2            1.78           1.003          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.78789        799.74         2.0372         409.752        0.3936         0.6559         
154      bat        0.08           1.2            1.78           1.003          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.78789        799.74         2.0372         409.752        0.3936         0.6559         
155      bat        0.06           1.4            1.78           1.003          1.1            0.016          0.0001         0.45           0.577          4000           23             0              0.80342        844.74         2.1076         549.756        0.4115         0.7774         
